#{"t_start": 1649682621.0002048, "env_id": "Reacher-v2"}
r,l,t
-6.87958,50,976.242687
-3.021661,50,976.292987
-4.722521,50,977.73779
-10.625527,50,977.789229
-4.141459,50,977.838866
-4.47964,50,977.888937
-5.277804,50,977.9389
-3.373295,50,977.988656
-4.289607,50,978.038096
-1.038556,50,978.088407
-1.501559,50,978.137884
-5.768449,50,978.187233
-9.123468,50,978.23672
-4.421183,50,978.286243
-4.117484,50,978.335983
-8.278499,50,978.385631
-2.833592,50,978.435614
-5.028881,50,978.486107
-5.585359,50,978.536098
-5.709365,50,978.584774
-6.82785,50,978.631246
-5.128577,50,978.677761
-7.421353,50,978.724339
-4.941274,50,978.770763
-3.806912,50,978.821175
-2.52264,50,978.871267
-4.22267,50,978.922712
-4.89156,50,978.969757
-3.988724,50,979.016532
-5.111755,50,979.063481
-5.839772,50,979.111727
-6.986616,50,979.160762
-4.870676,50,979.210383
-3.658147,50,979.260217
-5.589648,50,979.310206
-4.391336,50,979.360419
-4.592384,50,979.410701
-2.294442,50,979.460205
-1.95216,50,979.509442
-2.289732,50,979.559458
-5.724418,50,979.60901
-5.159357,50,979.657028
-1.598971,50,979.707188
-5.366157,50,981.176874
-5.373983,50,981.22561
-4.949374,50,981.275407
-7.339476,50,981.324914
-5.427304,50,981.374716
-4.904501,50,981.42484
-0.866546,50,981.474945
-5.536764,50,981.525526
-7.884589,50,981.576799
-4.989638,50,981.626451
-9.94025,50,981.678656
-4.903283,50,981.728678
-2.114757,50,981.778577
-6.583645,50,981.828077
-5.702266,50,981.878029
-6.466399,50,981.928062
-3.264689,50,981.977943
-4.628272,50,982.027545
-5.615289,50,982.077508
-7.314824,50,982.128072
-3.863192,50,982.178584
-2.830783,50,982.228577
-4.416487,50,982.27839
-7.729373,50,982.328044
-3.408806,50,982.377966
-4.580478,50,982.42821
-6.105412,50,982.478153
-3.520469,50,982.528208
-5.596518,50,982.577909
-4.816177,50,982.628146
-4.315802,50,982.677703
-4.721888,50,982.728334
-4.267002,50,982.778589
-5.454325,50,982.828465
-4.26596,50,982.878719
-2.884957,50,982.930169
-0.678086,50,982.978951
-4.471215,50,983.025446
-6.090555,50,983.071878
-5.891048,50,983.118383
-5.219935,50,983.16481
-8.015729,50,984.672832
-5.212178,50,984.723797
-3.87138,50,984.773887
-2.414279,50,984.824171
-2.366032,50,984.87477
-4.951186,50,984.925463
-2.884727,50,984.975814
-4.167951,50,985.026322
-7.642284,50,985.07668
-2.035228,50,985.126881
-5.930527,50,985.177748
-3.535231,50,985.228981
-4.93183,50,985.278477
-3.799301,50,985.32909
-6.783514,50,985.381123
-4.575829,50,985.431387
-4.704268,50,985.48163
-5.941314,50,985.531217
-5.368757,50,985.581182
-3.897634,50,985.631325
-2.026598,50,985.681437
-5.111717,50,985.731484
-5.300427,50,985.781243
-1.31741,50,985.831662
-6.332614,50,985.88172
-1.654758,50,985.931328
-3.420281,50,985.981629
-4.314338,50,986.031432
-4.957362,50,986.081153
-4.027089,50,986.131228
-7.379226,50,986.181154
-5.009479,50,986.231632
-5.564956,50,986.282097
-3.124853,50,986.331945
-5.733694,50,986.382731
-3.366007,50,986.433663
-4.676633,50,986.483977
-4.571277,50,986.534929
-5.129377,50,986.585861
-9.605372,50,986.63604
-4.584302,50,986.686727
-3.973881,50,988.068666
-3.130731,50,988.118655
-3.823663,50,988.16732
-6.061879,50,988.217702
-4.571102,50,988.268527
-7.722873,50,988.318391
-3.540187,50,988.368641
-4.227418,50,988.419721
-5.054835,50,988.469966
-3.66483,50,988.520399
-4.261191,50,988.570913
-3.11041,50,988.62198
-3.275057,50,988.672236
-0.739808,50,988.72242
-3.219621,50,988.7719
-5.19472,50,988.821734
-4.488926,50,988.872773
-4.628651,50,988.923099
-5.078237,50,988.973205
-5.456039,50,989.023888
-7.073486,50,989.075216
-4.056604,50,989.126995
-7.380664,50,989.178064
-4.890991,50,989.227985
-2.711856,50,989.278648
-4.109008,50,989.329197
-4.683337,50,989.379597
-7.191015,50,989.429809
-1.074816,50,989.480075
-5.356692,50,989.530761
-6.407637,50,989.580148
-5.537012,50,989.63073
-3.525256,50,989.681144
-7.943993,50,989.731684
-6.103118,50,989.781572
-6.486483,50,989.831258
-4.235122,50,989.881981
-4.301544,50,989.933159
-4.480153,50,989.983483
-4.609862,50,990.033408
-4.72344,50,990.083416
-4.373653,50,991.505357
-3.536217,50,991.551748
-1.564769,50,991.598757
-4.702833,50,991.647352
-4.629014,50,991.694284
-5.64882,50,991.741395
-3.534787,50,991.788353
-3.765457,50,991.835283
-1.467139,50,991.885284
-4.591313,50,991.935759
-2.153693,50,991.986043
-4.231705,50,992.036858
-4.86136,50,992.087168
-5.741164,50,992.137386
-5.208212,50,992.18736
-5.905903,50,992.23735
-4.909731,50,992.287597
-7.318068,50,992.3363
-5.425563,50,992.386546
-2.891661,50,992.437482
-9.79665,50,992.487432
-5.721841,50,992.53771
-4.046638,50,992.58853
-2.927906,50,992.638961
-2.527754,50,992.689228
-3.362409,50,992.739608
-2.698564,50,992.790696
-6.451529,50,992.840756
-5.549108,50,992.891768
-3.578827,50,992.942317
-3.193241,50,992.992585
-4.073719,50,993.043856
-4.967605,50,993.094475
-3.513889,50,993.144781
-4.949759,50,993.196028
-7.075461,50,993.247452
-5.180383,50,993.299283
-8.812707,50,993.350847
-6.306683,50,993.402531
-2.597064,50,993.4531
-5.394717,50,993.50387
-4.922699,50,994.962126
-7.288685,50,995.012589
-7.139607,50,995.0625
-6.85588,50,995.112503
-4.212693,50,995.162418
-4.576316,50,995.212824
-4.714621,50,995.262771
-4.844416,50,995.313562
-3.078924,50,995.364612
-4.598423,50,995.414405
-5.094737,50,995.466032
-7.027397,50,995.516384
-4.438627,50,995.566748
-3.4786,50,995.613655
-9.011036,50,995.660635
-4.757223,50,995.707497
-3.423563,50,995.754498
-5.675934,50,995.803421
-2.954513,50,995.851084
-7.873236,50,995.898467
-1.910616,50,995.945714
-3.677968,50,995.992954
-2.927812,50,996.042183
-2.637012,50,996.092443
-4.114372,50,996.143092
-7.627192,50,996.194109
-9.363156,50,996.24546
-3.996421,50,996.296119
-5.73072,50,996.346432
-4.49831,50,996.396281
-3.56247,50,996.446743
-3.259743,50,996.498994
-5.566667,50,996.549142
-5.309822,50,996.600591
-4.540779,50,996.651844
-4.7777,50,996.70272
-3.676287,50,996.753556
-3.157945,50,996.804789
-5.946058,50,996.855738
-4.257404,50,996.908997
-6.046215,50,996.960786
-8.374702,50,998.41171
-5.001641,50,998.462808
-5.983227,50,998.512428
-4.477523,50,998.563083
-3.203405,50,998.613111
-8.529878,50,998.663275
-6.135515,50,998.712216
-2.699033,50,998.762112
-5.270278,50,998.812734
-6.40119,50,998.862784
-5.728657,50,998.912929
-3.196081,50,998.963135
-3.405642,50,999.014073
-2.953579,50,999.065503
-5.644826,50,999.115533
-2.262478,50,999.165505
-5.342962,50,999.215348
-3.622284,50,999.265301
-8.311919,50,999.315149
-3.811659,50,999.365163
-9.055631,50,999.415451
-9.178521,50,999.46509
-4.719167,50,999.515291
-4.458395,50,999.572935
-5.395063,50,999.63058
-5.824632,50,999.680796
-5.28682,50,999.731981
-5.951914,50,999.778688
-4.692479,50,999.825631
-5.105668,50,999.872382
-9.575225,50,999.919162
-4.46707,50,999.968384
-6.218285,50,1000.018252
-5.914931,50,1000.070596
-5.465133,50,1000.118957
-4.942224,50,1000.166252
-3.364938,50,1000.214038
-2.57236,50,1000.261259
-5.07335,50,1000.308727
-3.984873,50,1000.359082
-5.279686,50,1000.411395
-6.503729,50,1001.854919
-4.992623,50,1001.905053
-3.793559,50,1001.955874
-5.98139,50,1002.005884
-7.787723,50,1002.055763
-5.801356,50,1002.106237
-5.836045,50,1002.155529
-4.631777,50,1002.205559
-4.992097,50,1002.255739
-4.408803,50,1002.306183
-2.88496,50,1002.356364
-2.925928,50,1002.40624
-7.514165,50,1002.456231
-6.838339,50,1002.506162
-6.620774,50,1002.556174
-5.879015,50,1002.606339
-5.113706,50,1002.6562
-4.50695,50,1002.70641
-4.692343,50,1002.756543
-6.195445,50,1002.806416
-5.827004,50,1002.856631
-0.893085,50,1002.90639
-3.294229,50,1002.956237
-5.365047,50,1003.005856
-6.434465,50,1003.055776
-3.928202,50,1003.106451
-4.400452,50,1003.156554
-5.479908,50,1003.206622
-8.536366,50,1003.257205
-3.687215,50,1003.308148
-1.783342,50,1003.358615
-6.451868,50,1003.409406
-3.733144,50,1003.459784
-5.382579,50,1003.510326
-4.422749,50,1003.560518
-5.095689,50,1003.61133
-3.993249,50,1003.662095
-4.434909,50,1003.712091
-3.769938,50,1003.763617
-7.204327,50,1003.814424
-4.339052,50,1003.863867
-3.520873,50,1005.269845
-4.958424,50,1005.320473
-7.133793,50,1005.370742
-1.488075,50,1005.42088
-7.585652,50,1005.472401
-4.508601,50,1005.522933
-4.578764,50,1005.573816
-4.419675,50,1005.623486
-6.422053,50,1005.674395
-3.099313,50,1005.724818
-4.569379,50,1005.775248
-5.576066,50,1005.826796
-3.86991,50,1005.87773
-2.741302,50,1005.928121
-3.212832,50,1005.978724
-5.17581,50,1006.029001
-4.624396,50,1006.079183
-3.434795,50,1006.130285
-6.097862,50,1006.181046
-4.484484,50,1006.232298
-5.243887,50,1006.282267
-10.145246,50,1006.333211
-5.741687,50,1006.38564
-4.186323,50,1006.435855
-2.669213,50,1006.486732
-5.808032,50,1006.537159
-6.706379,50,1006.587572
-9.619865,50,1006.637846
-5.304257,50,1006.687711
-4.412522,50,1006.737551
-4.687968,50,1006.787552
-7.319457,50,1006.837697
-4.602423,50,1006.908798
-7.590572,50,1006.959277
-6.089526,50,1007.010034
-5.081267,50,1007.060014
-5.796149,50,1007.110343
-4.786911,50,1007.160656
-6.303581,50,1007.211716
-4.563513,50,1007.26116
-4.208671,50,1007.311424
-3.686437,50,1008.721991
-5.446047,50,1008.771696
-3.984155,50,1008.822096
-5.045579,50,1008.871693
-6.357466,50,1008.921116
-3.643572,50,1008.971556
-5.358362,50,1009.021356
-4.482244,50,1009.070684
-4.168048,50,1009.136044
-4.910042,50,1009.186806
-1.214058,50,1009.235383
-7.132333,50,1009.285884
-4.958875,50,1009.336747
-2.452166,50,1009.387208
-4.208814,50,1009.437485
-4.181551,50,1009.487745
-3.575449,50,1009.538552
-4.62645,50,1009.588684
-5.109877,50,1009.639377
-4.077971,50,1009.690518
-3.021242,50,1009.740779
-5.849206,50,1009.790306
-5.371649,50,1009.840163
-3.385098,50,1009.890912
-6.509436,50,1009.94436
-5.538168,50,1009.995787
-4.814527,50,1010.047579
-4.933262,50,1010.098375
-5.750902,50,1010.148071
-5.194815,50,1010.19895
-3.621882,50,1010.250049
-5.894335,50,1010.299695
-1.21177,50,1010.349451
-2.330243,50,1010.399904
-3.653638,50,1010.45008
-2.984086,50,1010.499973
-2.970686,50,1010.550073
-5.906201,50,1010.599651
-4.697258,50,1010.649381
-5.468743,50,1010.69902
-4.312175,50,1010.749502
-6.69942,50,1012.187927
-3.848598,50,1012.23786
-3.53747,50,1012.287399
-3.167001,50,1012.339461
-5.621755,50,1012.389077
-5.146166,50,1012.438975
-2.395167,50,1012.485142
-6.978174,50,1012.531327
-3.485645,50,1012.577471
-3.216801,50,1012.623682
-7.828879,50,1012.67255
-7.830966,50,1012.719312
-4.554372,50,1012.766008
-5.954324,50,1012.812533
-5.199246,50,1012.859138
-5.993823,50,1012.907988
-4.140241,50,1012.957635
-5.408793,50,1013.008192
-5.004877,50,1013.058343
-4.793346,50,1013.108043
-3.923955,50,1013.157963
-4.31508,50,1013.207465
-5.071223,50,1013.256595
-4.57214,50,1013.306262
-8.207896,50,1013.355719
-2.152036,50,1013.403703
-0.81194,50,1013.454362
-4.90677,50,1013.504607
-5.16457,50,1013.554332
-7.757804,50,1013.604256
-3.683873,50,1013.654911
-4.291696,50,1013.70453
-4.791883,50,1013.754565
-1.252546,50,1013.804486
-3.799546,50,1013.854794
-4.164702,50,1013.904882
-4.476903,50,1013.955081
-4.53027,50,1014.004588
-3.039792,50,1014.054336
-2.340999,50,1014.105174
-5.340949,50,1014.155577
-3.821393,50,1015.591846
-6.91648,50,1015.641442
-3.121908,50,1015.691115
-3.878627,50,1015.740646
-4.792292,50,1015.790042
-4.885612,50,1015.839747
-5.235571,50,1015.889869
-7.094675,50,1015.940094
-7.154901,50,1015.989837
-4.689172,50,1016.039698
-5.580755,50,1016.089089
-5.727076,50,1016.138864
-4.705072,50,1016.188202
-2.190591,50,1016.237707
-6.410726,50,1016.288287
-4.366496,50,1016.337725
-1.647011,50,1016.388685
-4.600524,50,1016.43798
-4.316942,50,1016.48876
-3.813142,50,1016.538651
-3.543196,50,1016.588099
-6.413928,50,1016.636319
-4.972146,50,1016.683666
-3.840112,50,1016.729817
-1.399391,50,1016.776116
-4.281027,50,1016.823224
-3.41271,50,1016.870253
-4.717092,50,1016.917173
-4.992059,50,1016.963926
-1.655562,50,1017.010476
-5.493736,50,1017.059595
-2.163821,50,1017.109599
-5.033701,50,1017.161118
-2.36955,50,1017.210478
-2.918408,50,1017.259885
-3.785521,50,1017.309856
-6.354863,50,1017.359704
-7.261906,50,1017.40874
-3.166598,50,1017.458737
-1.505569,50,1017.508485
-4.769562,50,1017.557063
-5.96534,50,1018.998746
-1.618388,50,1019.048756
-3.489587,50,1019.098459
-6.131378,50,1019.148003
-4.766052,50,1019.197821
-4.536936,50,1019.24739
-2.188733,50,1019.296994
-2.484493,50,1019.34687
-3.598559,50,1019.39645
-8.176842,50,1019.44684
-5.880322,50,1019.496671
-3.465112,50,1019.545966
-5.556339,50,1019.59579
-6.268804,50,1019.645883
-3.346898,50,1019.69537
-4.12328,50,1019.74452
-6.495037,50,1019.793875
-4.301744,50,1019.844288
-7.644048,50,1019.894375
-5.54537,50,1019.944059
-3.220669,50,1019.994238
-1.539676,50,1020.044086
-8.448542,50,1020.09421
-5.090019,50,1020.145153
-1.838842,50,1020.194598
-4.431896,50,1020.244081
-5.003644,50,1020.293441
-6.991462,50,1020.342918
-5.002918,50,1020.392329
-5.392472,50,1020.441991
-2.741182,50,1020.491661
-10.203989,50,1020.541464
-3.341813,50,1020.591347
-2.164076,50,1020.642044
-8.48031,50,1020.69193
-5.864217,50,1020.742484
-3.246799,50,1020.792914
-3.873506,50,1020.84544
-4.850306,50,1020.893683
-2.857237,50,1020.939982
-3.275639,50,1020.986275
-5.722444,50,1022.421718
-4.028358,50,1022.471347
-4.64015,50,1022.52153
-4.098437,50,1022.572048
-5.332774,50,1022.622148
-3.514795,50,1022.672594
-5.394025,50,1022.723528
-6.723771,50,1022.773521
-5.780952,50,1022.824704
-4.543118,50,1022.874524
-4.543677,50,1022.924871
-5.212142,50,1022.975693
-5.547484,50,1023.025891
-4.638354,50,1023.076308
-4.486386,50,1023.126997
-4.422866,50,1023.17669
-5.109674,50,1023.226419
-3.799877,50,1023.275923
-3.777091,50,1023.325525
-3.306735,50,1023.375864
-4.021229,50,1023.424349
-6.144182,50,1023.474193
-5.428232,50,1023.52346
-5.03814,50,1023.57325
-3.494709,50,1023.623197
-6.30675,50,1023.673002
-5.984282,50,1023.72294
-5.261636,50,1023.773
-2.593304,50,1023.822884
-6.010244,50,1023.872836
-7.885611,50,1023.922475
-7.414482,50,1023.972434
-4.726328,50,1024.021184
-3.520763,50,1024.070651
-4.392204,50,1024.121231
-5.540989,50,1024.1708
-4.554169,50,1024.220523
-5.653494,50,1024.270386
-5.564224,50,1024.320737
-4.821724,50,1024.371547
-1.625298,50,1024.421713
-5.011489,50,1025.91859
-6.016682,50,1025.969205
-7.582875,50,1026.019212
-3.33236,50,1026.067875
-3.087406,50,1026.118198
-3.37806,50,1026.168111
-3.829469,50,1026.216334
-2.676357,50,1026.266329
-5.37225,50,1026.316282
-5.817919,50,1026.366038
-5.064854,50,1026.416007
-5.281851,50,1026.465677
-7.502815,50,1026.515292
-4.914531,50,1026.565445
-5.375376,50,1026.615654
-1.255783,50,1026.665678
-3.294227,50,1026.715599
-5.20945,50,1026.765798
-3.04694,50,1026.814563
-2.039764,50,1026.864412
-4.584553,50,1026.914814
-3.452619,50,1026.964823
-5.427341,50,1027.014699
-3.686414,50,1027.065445
-7.634395,50,1027.115257
-5.71083,50,1027.164901
-4.37557,50,1027.214238
-5.378247,50,1027.263699
-6.54357,50,1027.313219
-2.939564,50,1027.363083
-2.606883,50,1027.413018
-4.62948,50,1027.463242
-3.616527,50,1027.512883
-3.126792,50,1027.562626
-4.980741,50,1027.611554
-3.630508,50,1027.661311
-3.217053,50,1027.710889
-4.479773,50,1027.761122
-4.160343,50,1027.810802
-4.5906,50,1027.859748
-4.613158,50,1027.90895
-5.149248,50,1029.351374
-3.871154,50,1029.402188
-3.184685,50,1029.452378
-7.907901,50,1029.50536
-4.34263,50,1029.554245
-7.143185,50,1029.601309
-6.721044,50,1029.648302
-5.712012,50,1029.694865
-4.127232,50,1029.741676
-6.554505,50,1029.790865
-3.474073,50,1029.838068
-4.529867,50,1029.885219
-3.836843,50,1029.934182
-3.567577,50,1029.981247
-6.674598,50,1030.031848
-3.943475,50,1030.081813
-5.150583,50,1030.132347
-8.720519,50,1030.183046
-4.936106,50,1030.233594
-6.422883,50,1030.283808
-5.502538,50,1030.333763
-5.752292,50,1030.383205
-1.046544,50,1030.43377
-6.131592,50,1030.482386
-5.856078,50,1030.532906
-6.105265,50,1030.58373
-4.444975,50,1030.636199
-2.453547,50,1030.686658
-1.484647,50,1030.737021
-3.497062,50,1030.787426
-3.104755,50,1030.838732
-2.580689,50,1030.888689
-4.965097,50,1030.939642
-4.759128,50,1030.989917
-6.311685,50,1031.040093
-4.06265,50,1031.090293
-7.069102,50,1031.140275
-5.684283,50,1031.191131
-2.978776,50,1031.239565
-7.099447,50,1031.290062
-4.558356,50,1031.341032
-2.706875,50,1032.787064
-3.172963,50,1032.837335
-6.866764,50,1032.887782
-3.428278,50,1032.938362
-2.503473,50,1032.998177
-4.241039,50,1033.049416
-9.125365,50,1033.100401
-3.133354,50,1033.150663
-5.154649,50,1033.200835
-3.858883,50,1033.251065
-8.894755,50,1033.301474
-5.120376,50,1033.352149
-3.883485,50,1033.402525
-6.772586,50,1033.452923
-2.612778,50,1033.503638
-3.814397,50,1033.553956
-5.707642,50,1033.605288
-5.931194,50,1033.655803
-5.380854,50,1033.705847
-5.653762,50,1033.754165
-5.325286,50,1033.800878
-4.629849,50,1033.847507
-3.029331,50,1033.894142
-7.349572,50,1033.94117
-5.227964,50,1033.991755
-6.2268,50,1034.045406
-4.806509,50,1034.095533
-4.592884,50,1034.142817
-2.836551,50,1034.189749
-3.840958,50,1034.236745
-5.052596,50,1034.283669
-4.292635,50,1034.332855
-4.257158,50,1034.382672
-4.518968,50,1034.433071
-5.188134,50,1034.483417
-6.906908,50,1034.533591
-5.477962,50,1034.584071
-3.032134,50,1034.633401
-3.359916,50,1034.683745
-3.487962,50,1034.733943
-5.762559,50,1036.224221
-5.268757,50,1036.274778
-7.486268,50,1036.325823
-6.758418,50,1036.376293
-2.079977,50,1036.425962
-7.138856,50,1036.476004
-4.741507,50,1036.525845
-4.686674,50,1036.577267
-1.649529,50,1036.627611
-1.549739,50,1036.678173
-5.314904,50,1036.729813
-5.642757,50,1036.779829
-5.39224,50,1036.830292
-5.247996,50,1036.880767
-6.144903,50,1036.931394
-3.739486,50,1036.981291
-7.205571,50,1037.031715
-5.974214,50,1037.082624
-4.179601,50,1037.134377
-4.641557,50,1037.185164
-5.357086,50,1037.235595
-4.30138,50,1037.286104
-5.090108,50,1037.337018
-5.340377,50,1037.388207
-4.237995,50,1037.440199
-5.22692,50,1037.491373
